"","expo","nclaims","amount","coverage","ageph","sex","bm","power","agec","fuel","use","fleet","long","lat"
"100478",1,0,0,"TPL",31,"male",2,43,6,"gasoline","private","0",4.28506810584581,50.3448185973398
"104330",1,0,0,"TPL",45,"male",2,44,4,"diesel","private","0",5.55495866489215,49.8104824904345
"156044",0.536986301369863,0,0,"TPL",42,"female",3,48,11,"diesel","private","0",3.93361576919699,50.9665580476933
"78110",0.438356164383562,0,0,"TPL+",40,"male",0,55,4,"gasoline","private","0",5.95161784102112,50.7148099115319
"67267",1,0,0,"TPL",37,"male",17,51,8,"gasoline","work","0",5.32855469110446,50.684993359578
"78042",1,0,0,"TPL+",33,"male",0,55,12,"gasoline","private","0",5.95161784102112,50.7148099115319
"74249",0.243835616438356,0,0,"TPL+",47,"male",4,55,7,"diesel","private","0",5.72305244119386,50.6177182970185
"87046",1,0,0,"TPL",65,"female",10,29,12,"gasoline","private","0",5.11079351536226,50.2700800392335
"80370",1,2,2116.0934955218,"TPL",61,"male",5,80,8,"gasoline","work","1",4.85818540668705,50.4620030651056
"62842",1,1,3167.95529983961,"TPL",29,"male",15,44,17,"gasoline","private","0",5.50056737527412,50.5831880293416
"20525",1,0,0,"TPL+",74,"male",0,60,3,"diesel","private","0",4.42199154955779,50.9306576039942
"117976",0.643835616438356,0,0,"TPL",36,"male",1,33,15,"gasoline","private","0",3.80569071708695,50.451201313501
"30075",1,0,0,"TPL+",57,"male",1,55,5,"diesel","private","0",4.87032450055222,51.1071445922789
"69595",1,0,0,"TPL+",42,"female",5,69,11,"gasoline","private","0",5.52959295206496,50.7166312532234
"93751",0.493150684931507,0,0,"TPL++",40,"female",1,73,1,"gasoline","private","0",4.36596526327182,50.3728339671813
"48125",0.498630136986301,0,0,"TPL",38,"male",6,47,9,"gasoline","private","0",4.96509341580506,50.9714887858045
"81676",1,0,0,"TPL",49,"male",0,37,13,"gasoline","private","0",4.69382231712294,50.5674812856238
"132185",0.915068493150685,0,0,"TPL",61,"male",2,66,1,"diesel","private","0",3.31481540441044,51.3336599920086
"48812",1,0,0,"TPL",32,"female",11,40,11,"diesel","private","0",4.93011082851364,50.8123036159858
"134857",1,0,0,"TPL",42,"male",1,33,9,"gasoline","private","0",2.93134955803112,51.1516983601039
"78397",1,0,0,"TPL",74,"male",0,55,8,"diesel","private","0",5.69586765573371,50.5688389199883
"31222",1,0,0,"TPL++",44,"male",0,85,2,"gasoline","private","0",4.85842116818647,51.371044650271
"32990",0.70958904109589,0,0,"TPL",53,"male",0,51,5,"diesel","private","0",5.17791113986665,51.1668163005047
"23310",1,0,0,"TPL+",57,"male",1,45,9,"gasoline","private","0",4.42178302488719,50.9794003304997
"70198",1,0,0,"TPL+",53,"male",0,54,6,"diesel","private","0",5.42789498806051,50.638276659116
"107071",1,0,0,"TPL",27,"female",8,37,14,"gasoline","private","0",3.9567613947591,50.4569048505571
"133910",0.298630136986301,0,0,"TPL",57,"male",0,57,6,"gasoline","private","0",2.9141331178341,51.2104512001652
"59442",1,0,0,"TPL+",52,"female",3,55,8,"gasoline","private","0",5.55664901167823,50.6478075291239
"67436",1,0,0,"TPL",55,"female",0,51,8,"diesel","private","0",5.31423448899072,50.6499586125682
"156643",1,0,0,"TPL",36,"male",0,44,5,"diesel","private","0",3.98134730636464,50.8853207418463
"69858",1,1,171.591897848036,"TPL+",28,"male",4,69,5,"diesel","private","0",5.42789498806051,50.638276659116
"126830",0.736986301369863,0,0,"TPL++",46,"male",0,50,3,"diesel","private","0",3.77338905250969,50.6353253424878
"123582",1,0,0,"TPL++",59,"male",0,44,2,"gasoline","private","1",3.29441497166139,50.5532984257909
"66060",1,1,247.14984419892,"TPL+",27,"male",4,48,9,"diesel","private","0",5.01553446575128,50.7220936973169
"21986",1,0,0,"TPL",54,"male",1,52,18,"gasoline","private","0",4.37305172273991,50.941116827219
"84491",1,0,0,"TPL",44,"male",1,25,12,"gasoline","private","0",5.04601128749727,50.4872244746992
"85009",0.156164383561644,0,0,"TPL",36,"female",7,41,9,"gasoline","private","0",4.8822176372859,50.5872457897281
"76034",1,0,0,"TPL+",47,"male",1,54,2,"diesel","private","0",6.12558783718456,50.6042172451328
"124258",1,0,0,"TPL+",43,"male",0,43,11,"gasoline","private","0",3.46163301176976,50.5525832199026
"28028",1,0,0,"TPL",42,"female",1,40,15,"diesel","private","0",4.38714643615594,51.2160423671088
"131543",1,0,0,"TPL",61,"male",0,40,12,"diesel","private","0",3.20141248588086,51.2341856537094
"74108",0.915068493150685,0,0,"TPL+",35,"male",2,66,12,"gasoline","private","0",5.72305244119386,50.6177182970185
"41287",1,0,0,"TPL",54,"male",3,90,9,"diesel","private","0",4.45712796752928,51.3993340843294
"112436",1,0,0,"TPL",55,"male",14,47,10,"diesel","private","0",4.1660211675673,50.4679258787816
"128548",1,1,1426.37934154522,"TPL",32,"male",3,51,4,"diesel","private","0",3.90010633286839,50.5708908146332
"69051",1,0,0,"TPL+",39,"male",0,43,8,"diesel","work","0",5.51668498270527,50.6586685751288
"88367",1,0,0,"TPL",50,"male",0,55,4,"diesel","private","0",4.46904871668888,50.0384016213906
"157746",0.580821917808219,0,0,"TPL",65,"male",0,77,6,"gasoline","private","0",3.59560780591428,50.7501996312453
"153979",1,0,0,"TPL++",42,"male",1,43,2,"gasoline","private","0",4.1276528359833,51.0787437069603
"117266",1,0,0,"TPL",47,"female",11,44,4,"gasoline","private","0",3.64423201146657,50.4770030537849
"30790",1,0,0,"TPL",61,"male",1,85,5,"gasoline","private","0",4.92836238847432,51.3295315517547
"43743",1,0,0,"TPL",58,"male",1,75,11,"gasoline","private","0",4.68383153521203,50.8816251488922
"120869",1,1,731.285898081056,"TPL++",46,"female",1,51,3,"diesel","private","1",3.84709292634997,50.4384093720054
"39009",1,0,0,"TPL",31,"male",1,67,5,"gasoline","private","0",4.36132289582777,51.0941332695407
"37793",1,0,0,"TPL+",38,"male",0,43,6,"diesel","private","0",4.35680128300751,51.0545076643261
"99622",1,0,0,"TPL+",52,"male",0,55,9,"gasoline","private","0",4.56520337334291,50.4052922735875
"150824",0.252054794520548,0,0,"TPL++",35,"male",0,44,1,"diesel","work","0",4.1502097937052,51.1714865860244
"101378",1,0,0,"TPL+",68,"male",1,50,3,"gasoline","private","0",4.18292844859139,50.3215681196528
"146708",0.172602739726027,0,0,"TPL",56,"male",4,55,1,"gasoline","private","0",3.70660884472355,51.0590759805841
"144317",1,0,0,"TPL",27,"male",5,75,3,"gasoline","private","0",3.14281102682167,50.7930459073677
"51748",1,0,0,"TPL",53,"male",1,59,11,"gasoline","private","0",5.21086324116542,51.0472396856666
"92497",1,0,0,"TPL",56,"female",8,29,11,"gasoline","private","0",4.43709177560176,50.4173411858797
"9707",1,1,2950.527889261,"TPL+",53,"male",1,59,8,"diesel","private","0",4.41954240929658,50.8485277474009
"106934",1,0,0,"TPL",41,"male",0,47,8,"diesel","private","0",3.9567613947591,50.4569048505571
"75044",1,0,0,"TPL+",44,"male",1,42,8,"diesel","private","0",5.72205379249418,50.683420990505
"37171",1,0,0,"TPL++",59,"male",5,63,2,"diesel","work","0",4.45285369981568,51.0357334294333
"92974",1,1,1563.51403944978,"TPL+",77,"male",1,48,10,"gasoline","private","0",4.43709177560176,50.4173411858797
"111411",1,0,0,"TPL",43,"male",0,60,9,"diesel","private","0",4.1660211675673,50.4679258787816
"31786",1,0,0,"TPL",38,"male",1,62,5,"gasoline","private","0",5.01099575928309,51.3786780500657
"141680",1,0,0,"TPL",79,"female",4,43,13,"gasoline","private","0",3.12220097428269,50.9370076223797
"145522",1,0,0,"TPL",40,"male",1,86,7,"gasoline","private","0",3.04463036276887,50.8107130632389
"118555",1,0,0,"TPL",36,"male",1,75,8,"gasoline","private","0",3.8324607409893,50.4064140422828
"77290",1,0,0,"TPL+",47,"male",4,55,10,"gasoline","private","0",5.84272942796337,50.6140866850524
"48780",1,0,0,"TPL++",52,"male",0,68,10,"gasoline","private","0",4.93011082851364,50.8123036159858
"58618",1,0,0,"TPL+",66,"male",4,43,8,"diesel","private","0",5.55664901167823,50.6478075291239
"148258",1,0,0,"TPL",50,"female",2,55,2,"gasoline","private","0",3.70660884472355,51.0590759805841
"38310",1,0,0,"TPL",57,"male",0,66,8,"gasoline","private","0",4.35680128300751,51.0545076643261
"148562",0.717808219178082,0,0,"TPL",61,"male",5,43,6,"gasoline","private","0",3.70660884472355,51.0590759805841
"50546",1,0,0,"TPL",34,"female",8,66,2,"gasoline","private","0",5.33206648847456,50.9274578648141
"114837",1,0,0,"TPL",46,"male",0,47,8,"gasoline","private","0",4.2756250626788,50.4623025673164
"114670",1,0,0,"TPL++",53,"female",7,62,2,"gasoline","private","0",4.2756250626788,50.4623025673164
"140505",0.695890410958904,0,0,"TPL",21,"male",10,43,1,"gasoline","private","0",3.3706377594987,51.0557581330624
"31449",1,0,0,"TPL+",42,"male",0,55,5,"gasoline","private","0",4.87353901642639,51.3059791510934
"126594",0.117808219178082,0,0,"TPL+",37,"male",7,84,4,"gasoline","private","0",3.77338905250969,50.6353253424878
"22578",1,1,1624.61979330638,"TPL",30,"female",5,55,11,"gasoline","private","0",4.47506361099577,50.8833884865668
"101723",1,0,0,"TPL",45,"male",0,66,1,"diesel","private","0",5.67013727628999,50.1559078674519
"32900",1,0,0,"TPL",70,"male",0,47,13,"diesel","private","0",5.11068388151802,51.2420830378035
"28864",1,0,0,"TPL",37,"male",0,40,11,"diesel","private","0",4.5072494214684,51.2070603907108
"14236",0.608219178082192,0,0,"TPL+",39,"male",1,48,9,"diesel","private","0",4.11831255910087,50.671880878604
"92253",0.824657534246575,0,0,"TPL+",63,"male",0,66,2,"gasoline","private","0",4.43709177560176,50.4173411858797
"160341",1,0,0,"TPL",74,"male",0,26,12,"gasoline","private","0",3.59819987022388,50.9575395049655
"153513",1,0,0,"TPL",23,"male",11,48,7,"diesel","private","0",4.07913037498227,51.0282144116403
"104596",0.389041095890411,0,0,"TPL+",57,"male",0,54,7,"diesel","work","0",5.23444294063738,49.8546073083845
"119046",1,0,0,"TPL",74,"male",1,53,5,"diesel","private","0",3.8324607409893,50.4064140422828
"114309",1,0,0,"TPL++",81,"male",0,55,4,"gasoline","private","1",4.22426941740339,50.4572623904405
"15318",0.575342465753425,0,0,"TPL",41,"male",0,40,9,"diesel","private","0",4.48049044453812,50.6074339131855
"80163",0.663013698630137,1,3048.61935701378,"TPL++",33,"male",1,39,5,"gasoline","private","0",4.85818540668705,50.4620030651056
"158970",1,1,60.1389691099879,"TPL",26,"female",4,50,6,"gasoline","private","0",3.62685672555336,50.8055640368838
"144909",1,0,0,"TPL",85,"male",1,44,10,"gasoline","private","0",3.14281102682167,50.7930459073677
"143366",1,0,0,"TPL",36,"female",3,35,6,"gasoline","private","0",3.19420173806557,50.922421035661
"83741",1,0,0,"TPL+",43,"male",0,44,4,"diesel","private","0",4.6645370866217,50.4722649921733
"43293",1,0,0,"TPL",42,"male",0,33,10,"gasoline","private","0",4.58877160463095,51.3945673056566
"112611",1,0,0,"TPL+",37,"male",9,47,5,"diesel","private","0",4.1660211675673,50.4679258787816
"29115",1,0,0,"TPL+",65,"male",0,69,7,"diesel","private","0",4.81574034293503,51.164325946244
"30583",1,0,0,"TPL",36,"male",0,78,11,"gasoline","private","0",4.92836238847432,51.3295315517547
"3134",1,0,0,"TPL+",29,"male",7,44,6,"gasoline","private","0",4.36973950405122,50.823422611616
"84651",1,0,0,"TPL+",65,"female",0,65,4,"gasoline","private","0",5.04601128749727,50.4872244746992
"48890",1,0,0,"TPL",33,"male",0,55,2,"gasoline","private","0",4.93011082851364,50.8123036159858
"116825",1,0,0,"TPL",68,"male",1,63,13,"gasoline","private","0",3.77700355257462,50.4296187489822
"21223",1,0,0,"TPL+",31,"female",1,66,7,"gasoline","private","0",4.48740737751093,50.921610177179
"157109",1,0,0,"TPL",27,"male",2,72,7,"gasoline","private","0",3.87237286629165,50.7623626956758
"162612",1,0,0,"TPL",25,"female",7,40,11,"gasoline","private","0",3.69619730611343,51.1438669167918
"112492",1,0,0,"TPL+",47,"male",10,49,7,"diesel","private","0",4.1660211675673,50.4679258787816
"42590",1,0,0,"TPL+",38,"male",0,66,5,"diesel","private","1",4.61647083197372,51.3365001038593
"135618",1,0,0,"TPL",76,"male",0,33,10,"gasoline","private","0",3.2647604444955,50.8160163165965
"42538",1,1,71.2198096673517,"TPL++",35,"female",4,47,2,"diesel","private","0",4.43184109888125,51.3344705167668
"118111",1,0,0,"TPL",49,"female",7,40,8,"gasoline","private","0",3.80569071708695,50.451201313501
"97533",1,0,0,"TPL",41,"male",2,95,11,"gasoline","private","0",4.42541120861276,50.5387739771427
"150973",0.526027397260274,0,0,"TPL+",50,"female",2,33,8,"gasoline","private","0",4.1502097937052,51.1714865860244
"26261",1,0,0,"TPL",30,"male",14,55,12,"gasoline","private","0",4.38714643615594,51.2160423671088
"151155",1,0,0,"TPL",35,"male",0,44,8,"diesel","private","0",4.1502097937052,51.1714865860244
"3199",0.802739726027397,0,0,"TPL",33,"female",11,110,14,"gasoline","private","0",4.33247075256287,50.8301343143514
"72557",1,0,0,"TPL",42,"female",0,33,11,"gasoline","private","0",5.22621345529829,50.4677661428557
"7414",1,0,0,"TPL",80,"male",0,34,16,"gasoline","private","0",4.42631263766543,50.8108174541943
"137575",1,0,0,"TPL",55,"male",0,55,4,"gasoline","private","0",3.32760148329184,50.8058176302683
"80525",0.668493150684932,0,0,"TPL",46,"male",0,40,13,"gasoline","private","0",4.85818540668705,50.4620030651056
"31005",1,0,0,"TPL",37,"male",1,40,8,"diesel","work","0",4.92836238847432,51.3295315517547
"4752",0.419178082191781,0,0,"TPL+",27,"female",9,62,3,"gasoline","private","0",4.30681573990677,50.8559335899744
"125773",0.706849315068493,0,0,"TPL",30,"male",8,66,6,"gasoline","private","0",3.49259352990211,50.7386173358436
"56144",1,0,0,"TPL",32,"female",1,44,2,"gasoline","private","0",5.20488167274324,50.8121437884581
"143256",1,0,0,"TPL",64,"male",7,33,8,"gasoline","private","0",3.19420173806557,50.922421035661
"113821",1,0,0,"TPL",64,"male",0,55,10,"gasoline","private","0",4.08024325953923,50.4333637353578
"31488",1,0,0,"TPL",66,"male",0,85,7,"diesel","private","0",4.99255504205615,51.3213034020732
"67158",1,0,0,"TPL+",52,"male",0,43,5,"diesel","private","0",5.32855469110446,50.684993359578
"90449",1,0,0,"TPL+",67,"male",1,77,6,"gasoline","private","0",4.43709177560176,50.4173411858797
"144198",1,0,0,"TPL",25,"female",10,40,8,"gasoline","private","0",3.14281102682167,50.7930459073677
"80848",0.86027397260274,0,0,"TPL+",77,"female",0,58,5,"gasoline","private","0",4.85818540668705,50.4620030651056
"30379",0.405479452054795,1,70.4017610356,"TPL++",57,"male",7,96,2,"diesel","work","0",4.7284695769599,51.1856196747377
"154050",1,0,0,"TPL+",48,"female",1,55,2,"gasoline","private","0",3.85846171173786,50.9947165834723
"39073",1,0,0,"TPL",81,"male",0,55,7,"gasoline","private","0",4.36132289582777,51.0941332695407
"2472",0.928767123287671,1,74.839055129041,"TPL++",42,"female",4,40,7,"gasoline","private","0",4.382733186599,50.8333251373601
"94680",1,0,0,"TPL++",62,"female",1,54,5,"diesel","work","1",4.31082770229253,50.4122269967164
"79150",1,0,0,"TPL",60,"male",1,55,8,"gasoline","private","0",5.80594597575613,50.5107761125688
"39681",0.6,0,0,"TPL",53,"female",0,52,15,"gasoline","private","0",4.29371923783481,51.0664118626558
"61359",0.315068493150685,0,0,"TPL",40,"female",5,48,16,"diesel","private","0",5.61256583281628,50.6800201548295
"121486",1,0,0,"TPL",63,"male",0,68,6,"gasoline","private","0",3.37582731451015,50.5925185407709
"117039",0.421917808219178,0,0,"TPL",60,"male",0,51,5,"gasoline","work","0",3.64423201146657,50.4770030537849
"115914",1,0,0,"TPL",54,"female",1,69,12,"gasoline","private","0",4.16179244623246,50.5608390223111
"126585",1,0,0,"TPL++",29,"male",11,62,2,"gasoline","private","0",3.77338905250969,50.6353253424878
"58960",0.315068493150685,0,0,"TPL",65,"male",5,66,12,"gasoline","private","0",5.55664901167823,50.6478075291239
"96894",1,0,0,"TPL",40,"male",0,60,7,"gasoline","private","0",4.51024082354512,50.3976313863189
"150358",0.115068493150685,0,0,"TPL+",49,"male",4,61,2,"diesel","private","0",3.84548620536013,51.1035095267499
"32791",1,0,0,"TPL",78,"male",5,63,15,"gasoline","private","0",4.93029103751918,51.2436530288025
"150257",1,1,247.893524773239,"TPL",34,"female",4,51,10,"gasoline","private","0",3.84548620536013,51.1035095267499
"122754",1,0,0,"TPL",32,"male",9,40,13,"diesel","private","0",3.37582731451015,50.5925185407709
"41723",0.542465753424658,0,0,"TPL",36,"male",11,50,5,"diesel","private","0",4.48885510893466,51.3101826812241
"120772",1,0,0,"TPL",54,"male",0,63,12,"gasoline","private","0",3.71305668117324,50.3520579982975
"98090",1,0,0,"TPL+",48,"female",6,47,5,"diesel","private","0",4.51652466320313,50.4715576705688
"31200",1,0,0,"TPL",57,"male",0,44,4,"diesel","private","0",4.85842116818647,51.371044650271
"16319",1,0,0,"TPL",38,"male",0,52,9,"diesel","private","0",4.55095967133929,50.6269511541699
"148427",1,0,0,"TPL",34,"male",9,34,8,"gasoline","private","0",3.70660884472355,51.0590759805841
"25160",1,0,0,"TPL",85,"female",0,83,5,"gasoline","private","0",4.38714643615594,51.2160423671088
"75377",1,0,0,"TPL+",67,"male",0,81,10,"gasoline","private","0",5.61100065172902,50.7117457697964
"79990",1,0,0,"TPL",32,"female",10,40,9,"gasoline","private","1",4.85818540668705,50.4620030651056
"56089",1,1,1567.33159973128,"TPL",68,"male",4,42,9,"diesel","private","0",5.20488167274324,50.8121437884581
"153267",1,0,0,"TPL",71,"male",2,44,10,"gasoline","private","0",3.86124868212819,51.180679014091
"60240",1,0,0,"TPL",68,"male",0,55,6,"gasoline","private","0",5.55664901167823,50.6478075291239
"136067",0.671232876712329,0,0,"TPL",37,"female",0,44,12,"gasoline","private","0",3.2647604444955,50.8160163165965
"146870",1,0,0,"TPL+",62,"male",0,52,7,"gasoline","private","0",3.70660884472355,51.0590759805841
"33300",1,0,0,"TPL+",35,"female",5,48,7,"gasoline","private","0",4.56188606580023,51.118992847406
"93509",1,0,0,"TPL",46,"male",10,66,10,"gasoline","private","0",4.43709177560176,50.4173411858797
"23851",1,0,0,"TPL",66,"male",10,55,18,"gasoline","private","0",4.38714643615594,51.2160423671088
"98892",1,0,0,"TPL+",61,"male",15,50,6,"diesel","private","0",4.36084482483889,50.5148151514566
"109819",1,0,0,"TPL+",69,"female",1,39,5,"gasoline","private","0",3.87474675433954,50.390620653242
"16442",1,0,0,"TPL",46,"female",0,40,3,"gasoline","private","0",4.51493117090863,50.5630822112938
"146492",0.70958904109589,1,79.1771918125727,"TPL",22,"male",11,33,10,"gasoline","private","0",3.70660884472355,51.0590759805841
"68634",1,0,0,"TPL",76,"male",0,52,16,"gasoline","private","0",5.51425896566261,50.6328884237534
"70509",0.649315068493151,0,0,"TPL",50,"female",6,47,6,"diesel","private","0",5.34862004913753,50.5973117192636
"1836",0.827397260273973,1,648.910879798909,"TPL",32,"male",11,85,7,"gasoline","private","0",4.37467709170898,50.8621726451902
"113003",1,0,0,"TPL+",63,"male",0,40,7,"diesel","private","0",4.08879680382399,50.3793167317637
"129547",1,0,0,"TPL",58,"female",0,40,8,"gasoline","private","0",3.85955472980255,50.5934123441024
"143046",0.331506849315069,0,0,"TPL",34,"female",0,21,13,"gasoline","private","0",3.19420173806557,50.922421035661
"38331",0.161643835616438,0,0,"TPL++",30,"male",2,66,4,"gasoline","private","0",4.35680128300751,51.0545076643261
"1015",1,0,0,"TPL++",37,"female",5,66,3,"diesel","private","0",4.35522299485413,50.8453864646626
